Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,_EVT_mean,_EVT_media,_EVT_major,LF20_EVT_2,LF20_EVT_1,LF20_EVT_3,LF20_EVT_4,LF20_EVT_5,LF20_EVT_6,LF20_EVT_7,LF20_EVT_8,LF20_EVT_9,LF20_EVT10,LF20_EVT11,LF20_EVT12,LF20_EVT13,LF20_EVT14,LF20_EVT15,LF20_EVT16,LF20_EVT17,LF20_EVT18,dist_pole,x,y
CO3845710866520180729,956A710F-7C29-4FC9-B54E-15120B5FA07A,BULL DRAW,Wildfire,"10013246",MTBS,Extended,"37178","38.511","-108.658",2018/07/29,"803503320170802","803503320190824",,"-18","9","-970","-150","70","285","550",GeoMAC perimeter modified,7101.410867601218342,7016.000000000000000,7016.000000000000000,Colorado Plateau Pinyon-Juniper Woodland,"7016","2016",Tr Colorado Plateau Pinyon-Juniper Woodland,Tree,Conifer,"630",Pinyon-Juniper Woodland,SRM 504: Juniper-Pinyon Pine Woodland,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"121","255","94","0.474510","1.000000","0.368627",0.037678929090618,-108.6335220361,38.4920881033
WY4211510536620180826,44092B96-DC99-4A8A-A126-B9B0FBE92E6F,BRITANIA MOUNTAIN,Wildfire,"10013820",MTBS,Extended,"23701","42.099","-105.301",2018/08/26,B13TDG20180701_30m,A13TDG20190711_30m,,"-30","17","-970","-150","30","285","560",KMZ not working,7122.972526905429731,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.036515382335107,-105.2850040414,42.0929692947
CO4097810674720180915,806D3E5D-9E17-49BC-A071-D50122176112,RYAN,Wildfire,"10012961",MTBS,Extended,"28858","41.04","-106.613",2018/09/15,A13TCF20170701_30m,A13TCF20190813_30m,,"-3","12","-970","-150","50","365","760",Geomac modifed perimeter,7169.316278711268751,7054.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",0.035847319050723,-106.5480293775,41.0409462577
NM3644110680420181002,,CEDAR SPRINGS BURN BLOCK 2019,Prescribed Fire,"10013310",MTBS,Initial,"1436","36.451","-106.79",2018/10/02,B13SCA20180919_30m,B13SCA20181019_30m,,"43","5","-970","-150","40","220","9999",,7058.892857142856883,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.008793502011090,-106.7909667263,36.4485218539
NM3631310674920190222,,FRENCH MESA RX BURN 2019,Prescribed Fire,"10015949",MTBS,Initial,"2168","36.3","-106.773",2019/02/22,A13SCA20180417_30m,B13SCA20190417_30m,,"-31","20","-970","-150","10","244","500","Fire scar is very scattered throughout the area, especially the southern portion of fire.",7059.061678981937803,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.008761121645770,-106.7732014769,36.3032861440
NM3585010667820190429,3C0F2EC5-6811-4591-8D91-9FDF245DD345,TENT ROCKS RX,Prescribed Fire,"10016085",MTBS,Extended,"1273","35.849","-106.676",2019/04/29,"803403520180611","803403520190630",,"-9","23","-970","-150","10","180","380","Not much high severity was identified, however there was a very obvious patch of high severity.",7082.745111731843281,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.009373531588078,-106.6744630643,35.8499353311
NM3650210626920190607,FB3F20DF-FEAE-4083-A73A-B10C3B869117,GURULE,Wildfire,"10016408",MTBS,Initial,"2280","36.528","-106.288",2019/06/07,"803403520180611","803303520190709",,"-33","27","-970","-150","10","290","9999",Used BAER and RAVG polygon to match other programs mapping.,7090.973858759266477,7051.000000000000000,7011.000000000000000,Rocky Mountain Aspen Forest and Woodland,"7011","2011",Tr Rocky Mountain Aspen Forest and Woodland,Tree,Hardwood,"602","Aspen Forest, Woodland, and Parkland",SAF 217: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,"192","255","138","0.752941","1.000000","0.541176",0.009875145662182,-106.2894524938,36.5320321469
CO3772010868220190620,543CD779-C73A-4BE8-B3A5-DA4E2C72589D,DOE CANYON,Wildfire,"10016454",MTBS,Initial,"7388","37.756","-108.676",2019/06/20,"803503420180618","803503420190723",,"-33","36","-970","-150","-10","315","9999",Used combination of BAER and RAVG perimeter (Geomac) and added burn scar to the NE. It did started at the same time as East portion.,7168.671512415349753,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.014182435988549,-108.6983909720,37.7794427890
CO3750410845320190624,,UNNAMED,Prescribed Fire,"10016059",MTBS,Initial,"1468","37.502","-108.447",2019/06/24,"803503420180805","803503420190723",,"-43","49","-970","-150","-20","9999","9999",No high severity was identified.  Burn scar was very faint.,7077.308076981360500,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.008684371370180,-108.4544951459,37.4972606787
NM3615710692420190703,A887CF9D-CB2F-4CC8-9499-79730B6F8FF7,NARANJO,Wildfire,"10016487",MTBS,Extended,"1018","36.161","-106.92",2019/07/03,"803403520180814","803403520200803",,"-2","29","-970","-150","40","247","485",,7114.301878549585126,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.008630970107414,-106.9199112766,36.1608554824
NM3644910620720190713,5AE90462-0FF1-44A8-95BC-475EB464F948,FRANCISQUITO,Wildfire,"10016449",MTBS,Initial,"1941","36.438","-106.196",2019/07/13,"803303520190709","803403520190817","803403520190817","-44","20","-970","-150","-10","205","440",,7058.315952326381193,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.008476650963532,-106.1888616312,36.4365563046
CO3936910778720190728,61017CCC-46A3-4D79-9CB6-56C13330BC6F,MIDDLE MAMM,Wildfire,"10016484",MTBS,Extended,"1247","39.385","-107.79",2019/07/28,B13SBD20180701_30m,B13SBD20200710_30m,,"15","25","-970","-150","50","337","645",,7090.107823917305723,7052.000000000000000,7011.000000000000000,Rocky Mountain Aspen Forest and Woodland,"7011","2011",Tr Rocky Mountain Aspen Forest and Woodland,Tree,Hardwood,"602","Aspen Forest, Woodland, and Parkland",SAF 217: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,"192","255","138","0.752941","1.000000","0.541176",0.006182574188725,-107.7966587818,39.3757681669
NM3632010680120190806,0BC4A236-9114-4044-8F7C-9ABAC2EF8CEA,CUEVA,Wildfire,"10015940",MTBS,Initial,"1206","36.313","-106.788",2019/08/06,A13SCA20180914_30m,A13SCA20190909_30m,,"3","25","-970","-150","10","228","470",Burning scar east of fire occured in February.  Burn scar is patchy in areas.,7053.701511799409673,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.005918773337993,-106.7943900290,36.3175902633
NM3648010639120190829,59F735C9-350F-4B47-8104-7F2F4559C8BB,MONTOYA SPRINGS,Wildfire,"10016616",MTBS,Initial,"2825","36.482","-106.373",2019/08/29,B13SCA20190825_30m,A13SCA20190909_30m,,"23","18","-970","-150","45","380","9999",Used Geomac and BAER/RAVG perimeter to be consistent with other programs mappings.,7170.357603904281859,7107.000000000000000,7107.000000000000000,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,"7107","2107",Sh Rocky Mountain Gambel Oak-Mixed Montane Shrubland,Shrub,Shrubland,"612",Deciduous Shrubland,SRM 413: Gambel oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"245","175","54","0.960784","0.686275","0.211765",0.012041054725874,-106.3446799165,36.4825599071
NM3620010559520190902,B576507D-EF72-483D-BC19-851635DF6FF6,AMOLE,Wildfire,"10016404",MTBS,Extended,"2010","36.196","-105.596",2019/09/02,"803303520190826","803303520200711",,"53","26","-970","-150","90","305","560",Used geomac perimeter with minor edits.,7085.522402920677450,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.011452894849069,-105.5945131227,36.1944563330
CO3840910600420190908,5A6B5A9F-35CF-4F34-8C66-08F37083B54D,DECKER,Wildfire,"10016473",MTBS,Extended,"9875","38.441","-105.995",2019/09/08,"803403320180729","803403320200702",,"20","27","-970","-150","65","255","525",,7075.413509617550517,7052.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.016902896925871,-106.0049499919,38.4237238481
CO3756110847820191031,,UNNAMED,Prescribed Fire,"10016058",MTBS,Extended,"2101","37.56","-108.478",2019/10/31,"803503420190723","803503420200623","803503420191112","56","33","-970","-150","110","287","510","In pre-image, 2018 burn scar was directly north.",7110.156256616557584,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.012065852059814,-108.4818833140,37.5604018448
NM3583110586320200818,25C97DD7-440E-4291-B119-EFA3B7E93859,MEDIO,Wildfire,"10019951",MTBS,Extended,"4231","35.815","-105.854",2020/08/18,A13SDV20190909_30m,A13SDV20210905_30m,,"39","17","-970","-150","65","385","675",Cloud shadow in pre-scene,7054.966424968473802,7052.000000000000000,7051.000000000000000,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,"7051","2051",Tr Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Tree,Conifer,"625",Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",0.016179641142215,-105.8557344549,35.8137654960
CO3701810400020200822,53E09E66-586D-4E11-A0D0-BB56A5A83FD4,EAST FORK,Wildfire,"10020372",MTBS,Initial,"1745","37.012","-104.39",2020/08/22,"803203420191022","803203420201008",,"55","26","-970","-150","95","325","545",High severity occurs in areas of denser vegetation according to high-res imagery.,7984.539403213466358,7146.000000000000000,9828.000000000000000,Interior Western North American Temperate Ruderal Grassland,"9328","2279",Sh Interior Western North American Temperate Ruderal Grassland & Shrubland,Herb,Exotic Herbaceous,"703",Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"255","105","46","1.000000","0.411765","0.180392",0.008767202469249,-104.3866488347,37.0120612953
CO3957210726620200810,BC150C8C-D9C8-4C14-8725-2B84D7695302,GRIZZLY CREEK,Wildfire,"10020451",MTBS,Extended,"30705","39.605","-107.194",2020/08/10,B13SCD20200710_30m,A13SCD20210710_30m,,"15","24","-970","-150","90","390","575",Masked river in middle of burn area rather than divide into two polygons,7103.089399800078354,7051.000000000000000,7011.000000000000000,Rocky Mountain Aspen Forest and Woodland,"7011","2011",Tr Rocky Mountain Aspen Forest and Woodland,Tree,Hardwood,"602","Aspen Forest, Woodland, and Parkland",SAF 217: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,"192","255","138","0.752941","1.000000","0.541176",0.032469269158971,-107.2345195974,39.5913203189
CO4020310623920201014,B53D1CF4-C52B-40A9-80F3-DBDE35F6ADC9,EAST TROUBLESOME,Wildfire,"10020560",MTBS,Extended,"188924","40.231","-105.996",2020/10/14,"803403220200904","803403220210907",,"2","30","-970","-150","55","283","540",,7167.972303316821126,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",0.099216916436684,-106.0942930175,40.2200876544
CO4015410538220201017,411FBEE9-954D-4F84-A4F0-DCF304D8FC5B,CALWOOD,Wildfire,"10020766",MTBS,Extended,"9836","40.154","-105.326",2020/10/17,"803403220200702","803403220210705",,"-26","19","-970","-150","5","256","525",,7162.707988607079642,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.022018127000553,-105.3144575458,40.1563127308
CO4060910587920200813,53741A13-D269-4CD5-AF91-02E094B944DA,CAMERON PEAK,Wildfire,"10021001",MTBS,Extended,"208910","40.62","-105.551",2020/08/13,"803403220180915","803403220210907",,"-3","28","-970","-150","40","250","490",,7127.818647808216156,7051.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",0.082313371726001,-105.6782112334,40.6763764861
CO4062810679620200906,D6E15E54-7172-48AA-8958-D67872B33CE8,MIDDLE FORK,Wildfire,"10021016",MTBS,Extended,"20886","40.636","-106.762",2020/09/06,"803503220200810","803503220210829","803503220201013","50","42","-970","-150","110","282","500",Used perimeter from BAER mapping with slight adjustments.,7176.734025448544344,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.034896009901223,-106.7742252915,40.6270433062
WY4117610642220200917,6E503FE1-3983-428E-A16F-79D4357763E7,MULLEN,Wildfire,"10021142",MTBS,Extended,"179894","41.098","-106.25",2020/09/17,"803403220200904","803503120210829",,"-7","28","-970","-150","60","285","540",,7160.123200454947437,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",0.092485510005918,-106.2907832941,41.0613628491
CO3985110606520200814,D4175FA1-8BB6-4E9E-9A8E-C737957CBF67,WILLIAMS FORK,Wildfire,"10021393",MTBS,Extended,"14679","39.833","-105.986",2020/08/14,B13TDE20200710_30m,A13TDE20210710_30m,,"17","24","-970","-150","80","270","570","The excluded burned area visible in the post image is from a seperate event, and is also present in the pre-image.",7080.937881703972380,7051.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.018936965703665,-106.0289066559,39.8518394080
NM3626410534020201018,3CB8FDF4-B55D-43E3-AECE-6E49016671CB,LUNA,Wildfire,"10021474",MTBS,Extended,"10849","36.228","-105.361",2020/10/18,B13SDA20200617_30m,B13SDA20210612_30m,,"28","21","-970","-150","65","250","550",I decided to maintain perim to the south because I wanted it to reflect the extent of burned area in post image. See 2020 post image in Pro document.,7070.814336653141254,7052.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.025046487793984,-105.3632157450,36.2401491665
