Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,_EVT_mean,_EVT_media,_EVT_major,LF20_EVT_2,LF20_EVT_1,LF20_EVT_3,LF20_EVT_4,maj_veg_cl,LF20_EVT_6,LF20_EVT_7,LF20_EVT_8,LF20_EVT_9,LF20_EVT10,LF20_EVT11,LF20_EVT12,LF20_EVT13,LF20_EVT14,LF20_EVT15,LF20_EVT16,LF20_EVT17,LF20_EVT18,x,y
MT4604211426919880906,,LITTLE ROCKCREEK,Wildfire,"6352",MTBS,Extended,"4167","46.042","-114.269",1988/09/06,"504102819880727","504102819890714",,"3","-9999","-970","-150","150","350","600",,7183.264468551274149,7053.000000000000000,7045.000000000000000,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,"7045","2045",Tr Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,Conifer,"625",Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-114.2953031419,46.0586692827
ID4527211392820000714,,FENSTER CREEK,Wildfire,"11452",MTBS,Extended,"3361","45.272","-113.928",2000/07/14,"504102819990726","704102820010808",,"-25","-9999","-970","-150","150","350","600",,7173.302322503805044,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-113.9196346949,45.2740906511
MT4609411372520000723,,MIDDLE FORK COMPLEX (COUGAR CREEK),Wildfire,"11346",MTBS,Extended,"11652","46.094","-113.725",2000/07/23,"504102819990726","704102820010808",,"-27","-9999","-970","-150","150","350","600",,7172.756044501268661,7106.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.6839510902,46.1261981077
MT4589911360920000731,,MUSSIGBROD COMPLEX (MUSSIGBROD),Wildfire,"11348",MTBS,Extended,"64810","45.899","-113.609",2000/07/31,"704002820000713","704002820010801",,"-44","-9999","-970","-150","150","280","470",,7174.211886100969423,7126.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.6802842801,45.7652330196
MT4629811426720000731,,VALLEY COMPLEX (BLODGETT),Wildfire,"11351",MTBS,Extended,"11472","46.298","-114.267",2000/07/31,"504102819990726","704102820010808",,"-20","-9999","-970","-150","150","350","600",,7345.246360234960775,7106.000000000000000,7169.000000000000000,Northern Rocky Mountain Subalpine Deciduous Shrubland,"7169","2169",Sh Northern Rocky Mountain Subalpine Deciduous Shrubland,Shrub,Shrubland,"612",Deciduous Shrubland,LF 41: Deciduous Shrubland,Shrub-dominated,Shrubland,Deciduous shrubland,"128","97","69","0.501961","0.380392","0.270588",-114.2517325015,46.3125129865
MT4580011396420000731,,SULA COMPLEX (MAYNARD),Wildfire,"11352",MTBS,Extended,"62967","45.800","-113.964",2000/07/31,"504102819990726","704102820010808",,"-12","-9999","-970","-150","150","350","600",,7150.625445028396825,7055.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-114.0306078811,45.8146221631
MT4609711384420000731,,VALLEY COMPLEX (COYOTE),Wildfire,"11358",MTBS,Extended,"20601","46.097","-113.844",2000/07/31,"504102819990726","704102820010808",,"-40","-9999","-970","-150","150","350","600",,7117.837258753939750,7056.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.8502705378,46.0937432986
MT4600611408220000731,,VALLEY COMPLEX (BEAR),Wildfire,"11359",MTBS,Extended,"118045","46.006","-114.082",2000/07/31,"504102819990726","704102820010808",,"-20","-9999","-970","-150","150","350","600",,7168.591462208431949,7106.000000000000000,7106.000000000000000,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,"7106","2106",Sh Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrub,Shrubland,"612",Deciduous Shrubland,SRM 421: Chokecherry-Serviceberry-Rose,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"117","87","61","0.458824","0.341176","0.239216",-114.0249065222,46.0705183934
MT4622311381420000804,,FALLS,Wildfire,"11360",MTBS,Extended,"6537","46.223","-113.814",2000/08/04,"504102819990726","704102820010808",,"15","-9999","-970","-150","150","350","600",,7112.221496376441792,7106.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-113.8205484046,46.2258991805
MT4645711421620030719,,BIG CREEK,Wildfire,"12986",MTBS,Extended,"1337","46.457","-114.216",2003/07/19,"504102820020718","504102820040808",,"31","-9999","-970","-150","200","395","650",,7097.522954091816246,7053.000000000000000,7053.000000000000000,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,"7053","2053",Tr Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",-114.2200387481,46.4570519869
MT4615011375520050809,,SIGNAL ROCK,Wildfire,"14177",MTBS,Extended,"12653","46.150","-113.755",2005/08/09,"504102820050726","504102820060713",,"27","-9999","-970","-150","150","350","600",,7156.320630679721035,7056.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.7796307397,46.1598674818
MT4603911414420050809,,CB RANCH MUTUAL AID,Wildfire,"14178",MTBS,Initial,"1730","46.039","-114.144",2005/08/09,"504102820050726","504102820050827",,"22","-9999","-970","-150","80","380","9999",,7235.317772633744426,7139.000000000000000,7139.000000000000000,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,"7139","2139",He Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Herb,Grassland,"617",Grassland,SRM 311: Rough Fescue-Bluebunch Wheatgrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"255","191","102","1.000000","0.749020","0.400000",-114.1439343186,46.0383064741
MT4643211427320060724,,GASH CREEK,Wildfire,"10007295",MTBS,Extended,"8999","46.43","-114.272",2006/07/24,"504102820050811","504102820070801","504102820061001","31","40","-970","-150","130","278","500",,7240.113035101153400,7106.000000000000000,7169.000000000000000,Northern Rocky Mountain Subalpine Deciduous Shrubland,"7169","2169",Sh Northern Rocky Mountain Subalpine Deciduous Shrubland,Shrub,Shrubland,"612",Deciduous Shrubland,LF 41: Deciduous Shrubland,Shrub-dominated,Shrubland,Deciduous shrubland,"128","97","69","0.501961","0.380392","0.270588",-114.2773014945,46.4276411795
MT4571311374520070809,,RAT CREEK,Wildfire,"16104",MTBS,Extended,"25929","45.713","-113.745",2007/08/09,"504002820060722","504002820080711",,"5","-9999","-970","-150","150","377","650",,7165.986709908796911,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-113.7881289603,45.7154150605
MT4607911367220090913,,TABLE MOUNTAIN,Wildfire,"18095",MTBS,Extended,"3438","46.079","-113.672",2009/09/13,"504002820080711","504002820100717",,"-15","-9999","-970","-150","100","277","500",,7111.513775708187495,7055.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.7125303662,46.0562581499
MT4620711367720110806,,LUTZ,Wildfire,"3851",MTBS,Extended,"2398","46.186","-113.666",2011/08/06,"504102820100724","704102820120721",,"-15","-9999","-970","-150","50","286","550",,7087.766283169418784,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.6646638288,46.1910590867
MT4596311360620110828,,COPPER MOUNTAIN,Wildfire,"3849",MTBS,Extended,"1414","45.959","-113.606",2011/08/28,"504102820100724","704102820120721",,"-31","-9999","-970","-150","50","232","450",,7104.452145214521806,7055.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.6113073409,45.9663066874
ID4542411459020120730,,MUSTANG COMPLEX,Wildfire,"923",MTBS,Extended,"377632","45.473","-114.506",2012/07/30,"504102820110812","804102820130716",,"42","-9999","-970","-150","50","232","450",,7149.148801058161553,7106.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-114.5570039112,45.3970900605
MT4622811430720120830,,SAWTOOTH,Wildfire,"1028",MTBS,Extended,"6598","46.221","-114.275",2012/08/30,"504102820110812","804102820130716",,"48","-9999","-970","-150","80","265","490",,7383.957076917893573,7140.000000000000000,7169.000000000000000,Northern Rocky Mountain Subalpine Deciduous Shrubland,"7169","2169",Sh Northern Rocky Mountain Subalpine Deciduous Shrubland,Shrub,Shrubland,"612",Deciduous Shrubland,LF 41: Deciduous Shrubland,Shrub-dominated,Shrubland,Deciduous shrubland,"128","97","69","0.501961","0.380392","0.270588",-114.2914192820,46.2176871326
MT4619311426020160731,B3992478-79ED-4354-8176-0B7AAB40FAB3,ROARING LION,Wildfire,"10005208",MTBS,Extended,"8096","46.177","-114.248",2016/07/31,"804102820150908","804102820170828",,"-28","31","-970","-150","80","300","540",,7260.286055776892681,7145.000000000000000,7145.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,"7145","2145",He Rocky Mountain Subalpine-Montane Mesic Meadow,Herb,Grassland,"601","Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 409: Tall Forb,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"255","163","82","1.000000","0.639216","0.321569",-114.2320272206,46.1857738948
MT4599511358020170714,4E740357-1B87-4375-B324-8B58E9C7436A,MEYERS,Wildfire,"10009240",MTBS,Extended,"68711","45.989","-113.552",2017/07/14,"804002820160802","804002820180723","804102820170929","25","15","-970","-150","45","305","585","Geomac, heavily modified",7111.501754465471095,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.5869976972,45.9955065301
ID4485611430720180802,910086AB-14DD-47D4-8F76-538EB056F695,RABBIT FOOT,Wildfire,"10012732",MTBS,Extended,"33787","44.848","-114.23",2018/08/02,"804002920170821","804002920190827",,"56","16","-970","-150","60","320","570",GeoMAC perimeter modified,7321.263532416580347,7055.000000000000000,7046.000000000000000,Northern Rocky Mountain Subalpine Woodland and Parkland,"7046","2046",Tr Northern Rocky Mountain Subalpine Woodland and Parkland,Tree,Conifer,"640",Subalpine Woodland and Parkland,SAF 208: Whitebark Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"191","255","233","0.749020","1.000000","0.913725",-114.2236009281,44.8653364812
MT4680511189419840827,,NORTH HILL,Wildfire,"4656",MTBS,Extended,"27162","46.805","-111.894",1984/08/27,"504002719840623","504002719850712",,"-33","-9999","-970","-150","90","355","650",,7191.689204015130599,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-111.8802403017,46.8125506618
MT4460311167419850506,,G 10 E,Unknown,"10018882",MTBS,Initial (SS),"1620","44.604","-111.675",1985/05/06,,"503902919850603","503902919850518","-9999","-9999","9999","9999","350","-9999","-9999",,9168.583573684933071,9519.000000000000000,9519.000000000000000,Rocky Mountain Lower Montane-Foothill Riparian Shrubland,"9019","2159",Tr Rocky Mountain Montane Riparian Systems,Shrub,Riparian,"635",Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"73","171","186","0.286275","0.670588","0.729412",-111.6726982169,44.6018186307
MT4685211393819850712,,HELLGATE,Wildfire,"5106",MTBS,Initial,"1601","46.852","-113.938",1985/07/12,"504102719850617","504102719850719",,"60","-9999","-970","-150","151","299","505",,7104.369314230073542,7053.000000000000000,7045.000000000000000,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,"7045","2045",Tr Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,Conifer,"625",Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-113.9292850717,46.8486934740
MT4566811342019870407,,MUD LAKE,Wildfire,"5974",MTBS,Initial (SS),"2339","45.668","-113.420",1987/04/07,,"504002819870413",,"-9999","-9999","9999","9999","-200","-9999","-9999",,7127.830416587406944,7125.000000000000000,7080.000000000000000,Inter-Mountain Basins Big Sagebrush Shrubland,"7080","2080",Sh Inter-Mountain Basins Big Sagebrush Shrubland,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 403: Wyoming Big Sagebrush,Shrub-dominated,Shrubland,Evergreen shrubland,"130","101","72","0.509804","0.396078","0.282353",-113.4234974293,45.6714159990
MT4464611168819870421,,G 15 A B,Unknown,"10001197",MTBS,Initial (SS),"1071","44.646","-111.688",1987/04/21,,"503902919870422",,"-9999","-9999","9999","9999","70","-9999","-9999",,9378.728915662650252,9519.000000000000000,9519.000000000000000,Rocky Mountain Lower Montane-Foothill Riparian Shrubland,"9019","2159",Tr Rocky Mountain Montane Riparian Systems,Shrub,Riparian,"635",Western Riparian Woodland and Shrubland,SAF 235: Cottonwood-Willow,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"73","171","186","0.286275","0.670588","0.729412",-111.6949501841,44.6457334039
WY4352911071419870423,,NE NOWLIN,Unknown,"10001216",MTBS,Initial (SS),"1635","43.529","-110.714",1987/04/23,,"503803019870501",,"-9999","-9999","9999","9999","250","-9999","-9999",,8982.812389380531386,9017.000000000000000,9017.000000000000000,Rocky Mountain Alpine-Montane Wet Meadow,"9017","2176",He Rocky Mountain Alpine-Montane Wet Meadow,Herb,Riparian,"669",Western Herbaceous Wetland,SRM 422: Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"184","96","24","0.721569","0.376471","0.094118",-110.7213617887,43.5321917520
WY4413411069519870807,,POLECAT,Wildfire,"10015934",MTBS,Extended,"1093","44.132","-110.696",1987/08/07,"503802919870720","503802919880722","503802919880604","3","29","-970","-150","80","270","500","NPS burn area boundary (NPS WF Feature Server) was used. As needed fire perimeter was revised and refined based on the visible fire/burn scar in the post fire image, perimeter image and dNBR.",7346.176685621446268,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-110.6934183891,44.1337682169
ID4345811120319870926,,SPRING CANYON,Wildfire,"5841",MTBS,Extended,"1513","43.458","-111.203",1987/09/26,"503803019860717","503803019880722",,"16","-9999","-970","-150","169","330","550",,7242.137070736718670,7166.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-111.2005485683,43.4582896573
WY4291710978419880603,,FLATFISH,Wildfire,"10004698",MTBS,Initial,"1211","42.92","-109.8",1988/06/03,"503703019880629","503703019880715",,"23","15","-970","-150","50","500","9999",,7161.390082644627910,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.7865947141,42.9400409766
